day,provincia,active,ili
2014-01-19,SS,6,0
2014-01-19,MT,1,0
2014-01-19,BG,11,0
2014-01-19,CS,1,0
2014-01-19,RM,38,0
2014-01-19,BO,13,0
2014-01-19,PD,12,0
2014-01-19,BL,1,0
2014-01-19,NO,1,0
2014-01-19,PU,1,0
2014-01-19,PI,5,0
2014-01-19,CH,5,0
2014-01-19,RA,2,0
2014-01-19,TS,8,0
2014-01-19,LI,4,0
2014-01-19,PV,4,0
2014-01-19,TO,53,0
2014-01-19,VR,2,0
2014-01-19,SO,1,0
2014-01-19,GO,2,0
2014-01-19,GR,2,0
2014-01-19,VE,8,0
2014-01-19,VS,1,0
