day,provincia,active,ili
2013-11-10,SR,3,0
2013-11-10,AL,9,0
2013-11-10,SO,3,0
2013-11-10,VT,2,0
2013-11-10,CO,13,0
2013-11-10,GR,4,0
2013-11-10,TR,2,0
2013-11-10,CN,5,0
2013-11-10,AR,5,0
2013-11-10,CA,4,0
2013-11-10,SV,14,0
2013-11-10,NO,7,0
2013-11-10,PG,4,0
2013-11-10,LI,5,0
2013-11-10,AG,2,0
2013-11-10,PN,1,0
2013-11-10,GE,13,0
2013-11-10,FE,5,0
2013-11-10,GO,3,0
2013-11-10,RA,10,0
2013-11-10,PU,7,0
2013-11-10,SI,2,0
2013-11-10,PV,5,0
2013-11-10,BA,5,0
2013-11-10,BO,29,0
2013-11-10,FC,5,0
2013-11-10,UD,7,1
2013-11-10,BN,1,0
2013-11-10,RC,2,0
2013-11-10,SS,7,0
2013-11-10,RM,97,0
2013-11-10,CH,3,0
2013-11-10,AQ,6,0
2013-11-10,CE,6,0
2013-11-10,CS,1,0
2013-11-10,FM,4,0
2013-11-10,MO,13,0
2013-11-10,MC,3,0
2013-11-10,PR,5,0
2013-11-10,MB,24,0
2013-11-10,RE,6,0
2013-11-10,AO,1,0
2013-11-10,CR,8,0
2013-11-10,TP,5,0
2013-11-10,LO,1,0
2013-11-10,PT,1,0
2013-11-10,AN,15,0
2013-11-10,PO,1,0
2013-11-10,LC,9,0
2013-11-10,RN,7,0
2013-11-10,TN,15,0
2013-11-10,TO,87,0
2013-11-10,LU,8,0
2013-11-10,PA,7,0
2013-11-10,OR,2,0
2013-11-10,ME,10,0
2013-11-10,BR,2,0
2013-11-10,PD,28,0
2013-11-10,BS,8,0
2013-11-10,CB,2,0
2013-11-10,FG,7,0
2013-11-10,VR,4,0
2013-11-10,LE,4,0
2013-11-10,VB,3,0
2013-11-10,MS,2,0
2013-11-10,NA,23,0
2013-11-10,BL,3,0
2013-11-10,VE,19,0
2013-11-10,TA,2,0
2013-11-10,OG,1,0
2013-11-10,TS,10,0
2013-11-10,IM,8,0
2013-11-10,FI,17,0
2013-11-10,CT,3,1
2013-11-10,MN,2,0
2013-11-11,AL,9,0
2013-11-11,BL,3,0
2013-11-11,BA,5,0
2013-11-11,BO,29,0
2013-11-11,PV,5,0
2013-11-11,VS,1,0
2013-11-11,PO,1,0
2013-11-11,PU,7,0
2013-11-11,PD,28,0
2013-11-11,RC,2,0
2013-11-11,VR,4,0
2013-11-11,MN,2,0
2013-11-11,BS,8,0
2013-11-11,GO,3,0
2013-11-11,MC,3,0
2013-11-11,VA,17,0
2013-11-11,CT,3,0
2013-11-11,TO,87,0
2013-11-11,PN,1,0
2013-11-11,IS,1,0
2013-11-11,CS,1,0
2013-11-11,FC,5,0
2013-11-11,GE,13,0
2013-11-11,RM,97,0
2013-11-11,UD,7,0
2013-11-11,VE,19,0
2013-11-11,RA,10,0
2013-11-11,MS,2,0
2013-11-11,MT,2,0
2013-11-11,PR,5,0
2013-11-11,SV,14,0
2013-11-11,PG,4,0
2013-11-11,BN,1,0
2013-11-11,FM,4,0
2013-11-11,CE,6,0
2013-11-11,NA,23,0
2013-11-11,MO,13,0
2013-11-11,TA,2,0
2013-11-11,LI,5,0
2013-11-11,RG,2,0
2013-11-11,TV,21,0
2013-11-11,LU,8,0
2013-11-11,LT,7,0
2013-11-11,SP,1,0
